Token,Item Name,Description,Category,SKU,Variation Name,Price,Option Name 1,Option Value 1,Default Unit Cost,Default Vendor Name,Default Vendor Code,Current Quantity r a u l Retail,New Quantity r a u l Retail,Stock Alert Enabled r a u l Retail,Stock Alert Count r a u l Retail,Tax - NY Sales Tax (8.875%)
7VETTNTTWV2LB6QDB5HFVZKO,Polished Stone Vase Small,Ceramic Vase White/Grey 4 H x 2 W,Vases,,Regular,12.00,,,,,,19,,,,Y
GYZMNLRZO3RHGAZRDB47E3AD,Pop Art Flower Dinner Plate,Ceramic Dinnerware Multicolored 11 H x 11 W,Dinnerware,,Regular,15.00,,,,,,49,,,,Y
D3GJV2PP7NUR7V5Z7S5EBFB5,Poppy,,Floral,,Yellow,4.00,,,,,,9994,,,,Y
PTXFW2NIQPBJXYDBVCLJEJ52,Poppy,,Floral,,White,4.00,,,,,,9997,,,,Y
QVH45UWME4X7KAFYJ3CSNBTW,Poppy,,Floral,,Orange,4.00,,,,,,9993,,,,Y
3D23XFDGMP25KAJZ3TFS36WE,Poppy,,Floral,,Red,4.00,,,,,,10000,,,,Y
G4OBZDBI23GY4VVSVOFCUSEU,Potted Lady Slipper,,Floral,,Purple,50.00,,,,,,10000,,,,Y
T3RIXWO3S6TTMVNVSWM6JMNO,Potted Lady Slipper,,Floral,,Green,50.00,,,,,,10000,,,,Y
3BKMKCUHSW3OREYSV6XW2O6M,Potted Orchid - Large,,Floral,,White,49.00,,,,,,9891,,,,Y
WVDD45SRDWET7P34A7APXVKZ,Potted Orchid - Large,,Floral,,Yellow,49.00,,,,,,9967,,,,Y
EJFEUMQWV74CXDCZ3IKADNZK,Potted Orchid - Large,,Floral,,Purple,49.00,,,,,,9906,,,,Y
FOJ73QXFBGMCCX5VMYHVBTKO,Potted Orchid - Small,,Floral,,White,25.00,,,,,,9934,,,,Y
DBQLZL3UQ7HVFP4TPIKMLY3K,Potted Orchid - Small,,Floral,,Yellow,25.00,,,,,,9975,,,,Y
QK274WUH7M5IOXQYNBOIKZYE,Potted Orchid - Small,,Floral,,Purple,25.00,,,,,,9909,,,,Y
ACJNIA7JTXGPUS6XJLFT6EDS,Potter's Bud Vase,,Bud Vases,,Regular,8.00,,,,,,,,,,Y
7OHE6Q6SQPS3Q4E37DR535QT,Prism Candlestick Holder,Crystal Candle Holder Clear,Candle Holders,,Large,45.00,,,,,,14,,,,Y
YWR72I62GL4AVKURXZQTNCTI,Prism Candlestick Holder,,Candle Holders,,Small,38.00,,,,,,8,,,,Y
YBC7DVYKGD5Z55D4WBBEI2GG,Prism Tea Light Holder,Crystal Candle Holder Clear 1.75 H x 1.75 W,Candle Holders,,Regular,18.00,,,,,,-3,,,,Y
SH6H7OHMCUJYCZBXOCHXAFMT,Purple Goblet,Glassware Purple 7.5 H x 4 W,Glassware,,Regular,12.00,,,,,,297,,,,Y
X7E4SUK22YBDC5SYPT374X2N,Purple Stemless Glass,Glassware Purple 4 H x 3.5 W,Glassware,,Regular,8.00,,,,,,274,,,,Y
6CDRWNTTFSE5IN4ZALPUUKHR,Purple Wine Glass,Glassware Purple/Clear 6.5 H x 4 W,Glassware,,Regular,10.00,,,,,,290,,,,Y
CUVNXNL5PMV5JHKICZ6UIXCK,r a u l  Event / Client / Installation,,Event,,Plants,variable,,,,,,,,,,Y
UMDIN4TNRZACVZ2QEKN5Y4QU,r a u l  Event / Client / Installation,,Event,,Floral,variable,,,,,,,,,,Y
C5UYFV4RK76WMBIHMWUDX4GW,r a u l  Event / Client / Installation,,Event,,Trucking,variable,,,,,,,,,,Y
2TC6F3F7E4FQIANGUDSYJQYB,r a u l  Event / Client / Installation,,Event,,Labor,variable,,,,,,,,,,Y
ZNAEWRONZUCR3VR73VBG7MU6,r a u l  Event / Client / Installation,,Event,,Decorative Accessories,variable,,,,,,,,,,Y
HMRB7W5YMM3FL7ISJ7QKBLUD,r a u l  Event / Client / Installation,,Event,,Rental,variable,,,,,,,,,,Y
TDWBWXZSB4RKE54U6YYMMYSZ,RAI Event / Client / Installation,,Event,,Trucking,variable,,,,,,,,,,Y
7NF4A3QNFFAAEDSLSADIPQEC,RAI Event / Client / Installation,,Event,,Floral,variable,,,,,,,,,,Y
TGT3NORW53IBX52W43Z35TIJ,RAI Event / Client / Installation,,Event,,Plants,variable,,,,,,,,,,Y
NZ2SEHVRNI6ZISZVJSAT273F,RAI Event / Client / Installation,,Event,,Labor,variable,,,,,,,,,,Y
M7LNHCCCA5N2SKADFWSCGNYT,RAI Event / Client / Installation,,Event,,Decorative Accessories,variable,,,,,,,,,,Y
AIDQJ3UNHVA2CARLXQTVVKNU,Ranunculus,,Floral,,White,4.00,,,,,,9659,,,,Y
EOHNPSJ6IP2UQMHBE5CKND45,Ranunculus,,Floral,,Light Pink,4.00,,,,,,9780,,,,Y
QCOIP73XJ5YN7RRELYERTDQY,Ranunculus,,Floral,,Bright Pink,4.00,,,,,,9940,,,,Y
2IE4CYVVLN6ZBDRJHTHMBI6Z,Ranunculus,,Floral,,Red,4.00,,,,,,9983,,,,Y
S5J64C357ADOIJOMHIFISL43,Ranunculus,,Floral,,Yellow,4.00,,,,,,9930,,,,Y
DXRW3QZ7D573H6YJ3VGMDHVF,Ranunculus,,Floral,,Orange,4.00,,,,,,9913,,,,Y
7M3RJU2NJFLYLVCR4P5DY4BL,Ranunculus,,Floral,,Purple,4.00,,,,,,9893,,,,Y
F3VJ7STDKXXL5JQDIENXCVMG,Ranunculus,,Floral,,Green Lettuce,4.00,,,,,,9936,,,,Y
G2ADOJUUVNMZTPXECRK6GHHO,Ranunculus,,Floral,,Pink Lettuce,4.00,,,,,,9961,,,,Y
AXY7CVO5A4J55WV3FFHHYZMZ,Ranunculus,,Floral,,Yellow Lettuce,4.00,,,,,,9992,,,,Y
F4VXL2Z6A7N35ZK3UYV5HOFH,Ranunculus,,Floral,,Sale (Old),2.00,,,,,,,,,,Y
IMLSGUDRJEXZVTI2VMMPXRVV,Ratan Placement,,,,Regular,19.95,,,,,,,,,,Y
32RDJKZBMSU3PL5OLBQOLQPU,Raul Avila Holiday Card,,Stationary,,Regular,26.00,,,,,,19,,,,Y
QZFSQL5UYZSGQHYJO6DLROC6,Raul Avila Notecard,,Stationary,,Regular,16.00,,,,,,72,,,,Y
GFX5D2Z3RS25XF5VDSR5OSRO,Rectangular Prism Candlestick Holder,Crystal Candle Holder Clear 5.25 H x 2.25 W x 6.75 L,Candle Holders,,Regular,54.00,,,,,,1,,,,Y
LKBEDFVEQZPHDFH4XTQBTFJJ,Red Champion Decorative Plate,Ceramic Wall Art Floral/Gold 11 W x 11 L,Dinnerware,,Regular,14.00,,,,,,10,,,,Y
NA6DHRDB72OYFXHLXQNAEMGJ,Red Ginger,,Floral,,Regular,10.00,,,,,,9992,,,,Y
RJX5DGSXRBMALY3SRJJBQY3P,Red Marigold Decorative Plate,Ceramic Wall Art Floral/Gold 11 W x 11 L,Dinnerware,,Regular,14.00,,,,,,6,,,,Y
DSOXEZS3V6A2IDO45PAWII6T,Renaissance Candlestick Short,Metal Candlestick Gold 4 H x 1 W,Candlesticks,,Regular,variable,,,11.00,,,,,,,Y
37SEHSMC4GJI4KWYVJP5R3CX,Renaissance Candlestick Tall,Metal Candlestick Gold 6.25 H x 1 W,Candlesticks,,Regular,variable,,,13.00,,,,,,,Y
D2LTD4WYDG3DZ4VP2VN7JSL7,Ribbed Vase,Ceramic Vase Beige 22 H x 14 W,Vases,,Regular,variable,,,125.00,,,,,,,Y
4XOAYCFHOXC2OBTIQL73RM5O,Ribbed White Vase,Ceramic Vase White 22.5 H x 14 W,Vases,,Regular,variable,,,165.00,,,,,,,Y
IKCTHFMJ2UAG7HLEN44ELBKB,Rimmed Candle Holder,Glass Candle Holder Clear 5 H x 5 W,Candle Holders,,Regular,variable,,,12.00,,,,,,,Y
H7XZN64GT4FT2RNU7OAECOZ6,Ripple Vase,Glass Vase Clear,Vases,,Regular,18.00,,,,,,,,,,Y
QTEROTLSKEMPOARGNK4KXACA,Rising Sun Votive,Glass Votive Orange 2.5 H x 2.25 W,Votives,,Regular,8.00,,,,,,186,,,,Y
UAXIPLADOFCQ5CCFSKDBYDM2,Robin's Egg Footed Vase Large,Ceramic Footed Vase Blue 6 H x 5.75 W,"Vases, Footed",,Regular,25.00,,,,,,5,,,,Y
B5ZHOXAJWDMEIUNTSKJP37XG,Robin's Egg Footed Vase Small,Ceramic Footed Vase Blue 5.75 H x 5.75 W,"Vases, Footed",,Regular,23.00,,,,,,18,,,,Y
WBT5G7VIL4IJPKIUDMRQOKC4,Romantic Urn Terra Cotta,Terra Cotta Cashpot Moss 9 H x 11 W,Cashpots,,Regular,50.00,,,54.60,Campo De' Fiori,,5,,,,Y
N3S2MQRPLFWVY3N7ZY7A6PWF,Rose,,Floral,,White,2.00,,,,,,9539,,,,Y
ORC5CJ7FETNH4G2DFLJ2VTHT,Rose,,Floral,,Red,2.00,,,,,,9465,,,,Y
GJK3HKKO34PQSELY7SKURK6V,Rose,,Floral,,Light Pink,2.00,,,,,,9487,,,,Y
Q2ZPPKEU3I24FWUE3HDVVWFI,Rose,,Floral,,Bright Pink,2.00,,,,,,9778,,,,Y
VJMOFASLH2WVGC5332Z5CNI2,Rose,,Floral,,Orange,2.00,,,,,,9909,,,,Y
5TKZ2ZFHZ56RIATNJLNJKD7O,Rose,,Floral,,Orange / Red,2.00,,,,,,9905,,,,Y
G4R7PPQFHV4BOG6P3QF7LAHV,Rose,,Floral,,Speckled Pink,2.00,,,,,,9986,,,,Y
4BEQHSKYXIYEW4MFKRR4KG2C,Rose,,Floral,,Peach,2.00,,,,,,9899,,,,Y
MLCXIUEXEXHQHHDRG3H2KERT,Rose,,Floral,,Yellow,2.00,,,,,,9940,,,,Y
7QDA2RCVSHEU2CV7BQ3ADMAM,Rose,,Floral,,Purple / Pink,2.00,,,,,,9884,,,,Y
WGRRI4GPNFJBJKMUGEMD7CSF,Rose,,Floral,,Cream,2.00,,,,,,9989,,,,Y
6VXXMIYVMFDRL4WOCKEA6NLB,Rose,,Floral,,Lavender,2.00,,,,,,9879,,,,Y
OKSLTAS3GG2MALUUC2AEP4BH,Rose,,Floral,,Lettuce,2.00,,,,,,9986,,,,Y
AOM3L7U7O4JE4BZZJ2XM6VQ7,Rose,,Floral,,Old (Sale),1.25,,,,,,,,,,Y
YRVQZW6GNQMTDSIYZH3YF4F5,Rose Gold & Blush Pink Frames,,Frames,FR1854,5x7,70.00,,,,,,2,,,,Y
OJHROHHHSANHVSF2LPCHFK65,Rose Gold & Pink Alarm Clock,"Rose Gold & Pink Clock, 4.5x4.5 ",Clocks,FR5552,Regular,55.00,,,,,,1,,,,Y
F5VAHCM4KVNQQ6JI2K63WGSB,Rose Gold & Taupe Alarm Clock,Rose Gold & Taupe Clock 4.5x4.5 ,Clocks,FR5551,Regular,55.00,,,,,,2,,,,Y
CUQRBIYVVYQU5FWUUM7UQKLF,Rose Gold & Taupe Frames,Rose Gold & Taupe Frame 5x7 FR1852,Frames,,Regular,70.00,,,,,,2,,,,Y
GTKN4WX7MKS45OUZ4QTROEBQ,Rose Gold & White Alarm Clock,Rose Gold & White Clock 4.5x4.5 FR5550,Clocks,,Regular,55.00,,,,,,-1,,,,Y
VZPJDXOKJCIZB34E52UDHGUF,Rose Gold & White Frames,Rose Gold & White 5x7 FR5550,Frames,,Regular,70.00,,,,,,-3,,,,Y
5P7XUGFBG2KJ6LYN44HOJ2BU,Rose Gold Hanging Candle Holder,Glass Hanging Candle Holder Rose Gold 2.5 H x 2.5 W,"Candle Holders, Hanging",,Regular,8.00,,,,,,67,,,,Y
2UJ5BMAL5A7EPU72Q46TIEWV,Rose Gold Vase,,Vases,,Regular,85.00,,,,Vase Source,,2,,,,Y
P2YKHBTTP2VLXWVUQI7NQQSB,Round Dining Table,Round Dining Table Natural Wood,Tables,,Regular,750.00,,,,,,1,,,,Y
MC55ENZRK7X2HP7H3ZPH7472,Round Footed Bowl,Ceramic Footed Bowl White 6 H x 9 W,"Bowls, Footed",,Regular,20.00,,,,,,23,,,,Y
ZJQXHUPMJJHWP4PQXNQX42HM,Round Footed Cashpot,Metal Cashpot Silver 4.25 H x 5 W x 6 L,Cashpots,,Regular,12.00,,,,,,228,,,,Y
VXGDJIIVGKAPLLL53YFTBWWK,Round Hanging Bud Vase,Glass Hanging Bud Vase Clear 6 H x 2 W x 1.5,"Bud Vase, Hanging",,Regular,variable,,,4.00,,,24,,,,Y
X2R4QR4SGOUZ5NX2BOPGR4Z2,Round Mirror Tray,"Metal/Glass Tray Silver/Grey 
2.25 H x 13.5 W x 17 L",Trays,,Regular,56.00,,,,,,1,,,,Y
JQYXXOV6XQRQKIGTXECFKWNU,Round Modern Dining Table,,Tables,,Regular,3600.00,,,,,,1,,,,Y
KEZUNGXG6E4UQLHMVDWB47OS,Round Prism Candlestick Holder,Crystal Candle Holder Clear 4.75 H x 1.75 W,Candle Holders,,Regular,45.00,,,,,,1,,,,Y
SXFKUIDJ5D7Q6JO6Y4M4RNXR,Round Tea Light Holder,Crystal Candle Holder Clear 1.5 H x 1.75 W,Candle Holders,,Regular,15.00,,,,,,3,,,,Y
WUXJXEBQWTEYTI6PA6GXB5N4,Round Top End Table Large,Metal/Glass Side Table Gold 27.25 H x 21 W,Tables,,Regular,195.00,,,,,,8,,,,Y
FZDUHFAORQK4XZQ4SX3JCOY6,Round Top End Table Small,Metal/Glass Side Table Gold 22.5 H x 16 W,Tables,,Regular,165.00,,,,,,1,,,,Y
ENGOYYNUVKV45AO32OM56PVZ,Round Tradtional Dining Table,,Tables,,Regular,4800.00,,,,,,1,,,,Y
VS4IXY2BH25BBY524JLKD3W6,Round Wooden Coffee Table,,,,Regular,190.00,,,190.00,,,,,,,Y
ST3CUJTJ7HB2MABNSKHJ56N4,Royal Footed Vase,Glass Footed Vase Clear 32 H x 9.75 W,"Vases, Footed",,Regular,variable,,,43.00,,,,,,,Y
UQC6XJ2CZVGBKGAI4I523EOC,Ruby Vase Large,Glass Vase Red 16 H x 6 W,Vases,,Regular,45.00,,,,,,147,,,,Y
NH7QHD5OWWLB4K7HEOEEXPZ5,Ruby Vase Medium,Glass Vase Red 7.5 H x 6 W,Vases,,Regular,30.00,,,,,,50,,,,Y
RMDUZ5PHLZLF2PF6S2ROFZEX,Ruby Vase Small,Glass Vase Red 5.25 H x 4.5 W,Vases,,Regular,20.00,,,,,,58,,,,Y
KCG6NRF4TTPZ224MCEFWXFRC,Rustic Basket,,Baskets,,Small,85.00,,,74.09,Werner Voß,,,,,,Y
2NR2CULVWTZKBBSVLYR5OCHN,Rustic Basket,,Baskets,,Medium,100.00,,,74.09,Werner Voß,,,,,,Y
5PFPDR6F4NYODU35KCMKEN5U,Rustic Basket,,Baskets,,Large,125.00,,,74.09,Werner Voß,,,,,,Y
GAVV6ER5CBJCER6XP2N53N3M,Sagitta Silver Bowl,Metal Footed Bowl Silver 8.5 H x 12 W,"Bowls, Footed",,Regular,variable,,,22.00,,,,,,,Y
QTO6YVMPFVCX645DSKP2GQDQ,Sake Set,Ceramic Glass and Pitcher Set Grey,Tabletop,,Regular,22.00,,,,,,,,,,Y
IAHE7NZLLGKD43744I6C4QCB,Salon Hanging Candle Holder,Glass Hanging Candle Holder Clear 25 H x 10 W,"Candle Holders, Hanging",,Regular,57.00,,,,,,3,,,,Y
5RKMHR52D7JHNPXD5R5GPEQT,Sanctuary Footed Vase,Metal Footed Vase Silver 10 H x 6.5 W,"Vases, Footed",,Regular,35.00,,,20.00,,,,,,,Y
7F5L56LZLGJYGTLYGQ2HK7BD,Sand Vase,Ceramic Vase Grey 27.25 H x 12 W,Vases,,Regular,variable,,,160.00,,,,,,,Y
6J3KDQTCFMTLDX7WHM73TKW6,Saphire Tufted Bench,Fabric Bench Blue 6 H x 3.5 W x 121 L,Benches,,Regular,429.99,,,,,,6,,,,Y
7XWFXUUUZ2G7S7VJ46I62M3O,Satin Candlestick Large,Glass Candlestick Clear 16 H x 2.75 W,Candlesticks,,Regular,19.00,,,,,,0,,,,Y
ALO6JUCOQPH2QYT7PYDOAW6G,Satin Candlestick Small,Glass Candlestick Clear 13.5 H x 2.75 W,Candlesticks,,Regular,16.00,,,,,,0,,,,Y
LD3SOTF44JOB64L754PFHSY6,Scabiosa,,Floral,,White,2.00,,,,,,9979,,,,Y
YUSY5AEZSTIJYZ3DTFB4ORZ3,Scabiosa,,Floral,,Light Purple,2.00,,,,,,9988,,,,Y
BIAGMB3DPBDTFT7WU6P7TIX4,Scabiosa,,Floral,,Dark Purple,2.00,,,,,,9992,,,,Y
C74PLPWGCLVKD24GLXMAYAGL,Scale Vase,Glass Footed Vase Clear 12 H x 7.5 W,"Vases, Footed",,Regular,64.00,,,,,,0,,,,Y
4ZMF7WMB46WP5LWI5HEDBY3C,Scalloped Glass Bowl,Glass Footed Bowl Clear 8 H x 8 W,"Bowls, Footed",,Regular,40.00,,,,,,6,,,,Y
H47HFCADXJASKOX6CAHCXD45,Scalloped Silver Vase,Metal Candle Holder Silver 3.5 H x 3.75 W,Vases,,Regular,10.00,,,5.00,,,,,,,Y
UQ4SXZQAWT7WTAY7AUOQWX5R,Scarlet Vase,Glass Vase Red,Vases,,Regular,15.00,,,,,,,,,,Y
7M7VYGL23AJYWBDRFKSJ2RHR,Sedum,,Floral,,Purple,5.00,,,,,,10000,,,,Y
SOBLEJHLQFCL5KJDUS5X2QZ4,Sedum,,Floral,,Pink,5.00,,,,,,9996,,,,Y
FYD64BY6AFZWAOGUWCVYQ6GZ,Sedum,,Floral,,Green,5.00,,,,,,10000,,,,Y
MSGB7YKI2KNWBDXRHCXOMJOB,Sepia Mirror Candle Holder,Mirror Candle Holder Bronze 4 H x 4 W,Candle Holders,,Regular,29.00,,,,,,55,,,,Y
UBG4O7KLG3RML7P7EK5BILBV,Sepia Vase Large,Ceramic Vase Bronze 5.5 H x 3.25 W,Vases,,Regular,19.00,,,,,,3,,,,Y
LJXMCKQ3HQXDRQQY64I3VJD4,Sepia Vase Small,Ceramic Vase Bronze 4 H x 2.25 W,Vases,,Regular,15.00,,,,,,10,,,,Y
ZPXFM5RHGSYUXB7UPZAV6DB2,Sequin Basket,,Baskets,,Black,15.00,,,14.76,Werner Voß,,14,,,,Y
4HOMQPDKX3SFP3LUI4EUBBTZ,Sequin Basket,,Baskets,,Gold,15.00,,,14.76,Werner Voß,,14,,,,Y
FQ2PXBKYKX2LPGZEWLC2DQAI,Sequin Basket,,Baskets,,Silver,15.00,,,14.76,Werner Voß,,18,,,,Y
JMCJIWYIHSEA2HB5BTZZVKOS,Shallow Cylinder Vase,Glass Vase Clear 4 H x 11 W,Vases,,Regular,26.00,,,,,,,,,,Y
BT2NDS2JYPVDS2DE3R4OFOYD,Shallow Round Vase,Glass Vase Clear 4 H x 8 H,Vases,,Regular,50.00,,,,,,0,,,,Y
I25Q56WNB3BRWN2JCWEWRCSH,Shallow Silver Vase,Metal Vase Silver 2 H x 4.25 W,Vases,,Regular,variable,,,6.00,,,,,,,Y
4WE5QQK24DFASYE3QYZCBNB4,Shannon Pot,"Grey Ceramic Pot 17""H x 8""W",Cashpots,,Regular,645.00,,,,,,4,,,,Y
YKJTJGEFJL4BYGLA5DG7XBIW,Sheila  Printed Pot,"Small Green Glazed Ceramic Pot 15"" x 15"" x 23""
Medium Green Glazed Ceramic Pot 19"" x 19"" x 27""
Large Green Glazed Ceramic Pot 24"" x 24"" x 35""",Cashpots,,Small,205.00,,,,,,5,,,,Y
UPT4PDTQNKZYSNSUM3CJ4MKL,Sheila  Printed Pot,,Cashpots,,Medium,285.00,,,,,,6,,,,Y
TPMYGEVV66QKTEBWZZ45NIZS,Sheila  Printed Pot,,Cashpots,,Large,445.00,,,,,,4,,,,Y
WPZJ2GC3NNHAYGKKBEMCC5TM,Shiny White Vase,Ceramic Vase Off White 27 H x 13 W,Vases,,Regular,variable,,,160.00,,,,,,,Y
6HUTFAKFSPFNBBI2QV2UHW4Y,Short Cylinder Vase,Glass Vase Clear 4 H x 5 W,Vases,,Regular,variable,,,12.00,,,,,,,Y
ZVCPUEOQCANF2DOOZ6SFCYXO,Shot Glass,Glassware Clear 2.5 H x 2 W,Glassware,,Regular,2.00,,,,,,663,,,,Y
EE4SQ4DJ733ZCW74RD7COCBO,Silver Antler Candle Holder,,Candle Holders,,Regular,46.00,,,,,,-2,,,,Y
FUI7DNTKIWIGFRDJYFU3TCVU,Silver Banquet Footed Candlestick,Metal Candlestick Silver 5.5 H x 1.25 W,Candlesticks,,Regular,variable,,,35.00,,,,,,,Y
IVRJ4VQHSYJXNK4PCWUHYFCF,Silver Banquet Short Candlestick,Metal Candlestick Silver 4.5 H x 1 W,Candlesticks,,Regular,variable,,,40.00,,,,,,,Y
PCTYGP7AY7YRXATGFKWW3YSC,Silver Banquet Square Candlestick,Metal Candlestick Silver 4 H x 0.75 W,Candlesticks,,Regular,variable,,,35.00,,,,,,,Y
UIM2XPGZEVGCWN4MSJTVL3DQ,Silver Banquet Tall Candlestick,Metal Candlestick Silver 11.5 H x 0.75 W,Candlesticks,,Regular,variable,,,60.00,,,,,,,Y
UJCGPXKVNYRDPDI2S75INGMX,Silver Beads Candlestick,Glass Candlestick Silver 12 H x 1 W,Candlesticks,,Regular,12.00,,,,,,5,,,,Y
67UJJ7FVP6IZJG6DTX5AYXCJ,Silver Blossom Vase,Glass Footed Vase Clear/Silver 15 H x 8 W,"Vases, Footed",,Regular,85.00,,,,,,1,,,,Y
4WDNIA4MDCYQZIRLTJCG66X2,Silver Bulb Vase,Metal Candle Holder Silver 5 H x 1 W,Bud Vases,,Regular,12.00,,,7.99,Jamali Garden,,,,,,Y
JOVKS2S7OUC672OPUAN53V42,Silver Chalice Urn,Metal Urn Silver 17.75 H x 12.5 W,Urns,,Regular,variable,,,56.00,,,,,,,Y
KWP62KM5FP6PFLBAK6T5M4KI,Silver Cylinder Hurricane Large,Glass Hurricane Clear/Gold 18.75 x 7.5,Hurricanes,,Regular,variable,,,28.00,,,,,,,Y
LCT36BUVYI4QX7SCBEVZCL4Z,Silver Cylinder Hurricane Small,Glass Hurricane Clear/Silver 12.5 H x 5.5 W,Hurricanes,,Regular,variable,,,25.00,,,,,,,Y
I6L6FKSDDEKH3GE7EU4XXDCX,Silver Disks Candlestick,Glass Candlestick Silver 9.25 H x 1 W,Candlesticks,,Regular,15.00,,,,,,8,,,,Y
SS3LXFGGZ7ILYN7AAOLB6VHU,Silver Empress Candlestick,Metal Candlestick Silver 12 H x 0.75 W,Candlesticks,,Regular,65.00,,,,,,1,,,,Y
LVMJKXIM2XFCFNJHK5SPTDPT,Silver Lamps,"Metal Floor Lamps Silver
65 H x 8 W x 10 L",Lamps,,Regular,30000.00,,,,,,2,,,,Y
NB4K75GUOGMLRQ36WJXMZQKU,Silver Lip Votive,Glass Votive Clear/Silver 3.25 H x 2.25 W,Votives,,Regular,variable,,,12.00,,,,,,,Y
CXW2T4EM47J7ZQZ7VLURMVEH,Silver Lotus Votive,Glass Votive Silver 4 H x 2 W,Votives,,Regular,30.00,,,,,,23,,,,Y
5YE7ME357ZF7VPVPI3PIIMR6,Silver Pendant Hanging Candle Holder,Glass Hanging Candle Holder Silver 3.5 H x 2.25 W,"Candle Holders, Hanging",,Regular,10.00,,,,,,77,,,,Y
DL6VOQQLVWI3GCXQTJ4LIBQW,Silver Pyramid Lantern,Metal Lantern Silver 32 H x 11 W,Lanterns,,Regular,variable,,,80.00,,,,,,,Y
HDFORWCVJEABA4RPJ75OVZ2H,Silver Ribbed Vase,,Vases,,Regular,85.00,,,,,,,,,,Y
4ZQZN767QAQCV4B7L3WT5YXB,Silver Shadow Candlestick,Glass Candlestick Silver 14 H x 1 W,Candlesticks,,Regular,18.00,,,,,,8,,,,Y
BKGJ4LBC3XZGJ2BCNB32YO3V,Silver Stripe,,Plant,,Regular,90.00,,,,,,10000,,,,Y
DMBLBEOZVJG7NKB3CBHDZNSR,Silvia’s Note Card,,Stationary,,Regular,6.50,,,,,,-20,,,,Y
TNPMKDUV2VSYHNIHV5JOMGZ7,Simple Sterling Cashpot,Metal Cashpot Silver 4 H x 4.25 W,Cashpots,,Regular,17.00,,,,,,38,,,,Y
PLWCUSZ3EVUWESBMVS46GRGT,Sitting Monkey Statue,"Gold Decorative Box Statue  6""H",Statues,,Regular,56.00,,,,,,-1,,,,Y
LB7KRNF7GPO63IXVSUN5LFTE,Slate Cylinder Vase,Mirror Vase Silver 4 H x 4 W,Vases,,Regular,16.00,,,,,,31,,,,Y
R2KOSOOYC4OFRHSISZLSD5HY,Small Cylinder Vase,Glass Vase Clear 4 H x 3 W,Vases,,Regular,12.00,,,3.99,Jamali Garden,,,,,,Y
BXSBVD6THJRRF3ZA6OCVJKIK,Smoke Bush,,Floral,,Regular,10.00,,,,,,9998,,,,Y
ISIQEAALTRLTHXZODNK7JGAY,Smoke Hurricane,"Smoke Glass Hurricane 12""H x 14""W",Hurricanes,,Regular,135.00,,,,,,4,,,,Y
X7HQHMBPEWNK7TB77SMI5GSB,Smoke Organic Rim Hurricane,"Small Smoke Glass Hurricane 9.5""H x 6""W
Large Smoke Glass Hurricane 14""H x 9""W",Hurricanes,,Small,45.00,,,,,,2,,,,Y
H26GIXKLZZOVZYXHAGZSHIFA,Smoke Organic Rim Hurricane,,Hurricanes,,Large,90.00,,,,,,2,,,,Y
QG74CX5KZX4LCQBP5Y6LV273,Smoke Organic Rim Vase,"Smoke Glass Vase 15""H x 15""W",Vases,,Regular,28.00,,,,,,1,,,,Y
LCO7QZQQ2BTLZFN5633UP53L,Smoke Vase,Glass Vase Grey 16 H x 5.5 W,Vases,,Votive,8.50,,,,,,,,,,Y
BI2Q4OM3ZSEFTIXY4WFKLNE3,Smoke Vase,,Vases,,Medium,20.00,,,,,,,,,,Y
PSWTKP2447SJUGHGDMFGDYO7,Smoke Vase,,Vases,,Large,32.00,,,,,,4,,,,Y
FNV4FZEDAHAVEXJDLTOQPVLL,Smoke Vase,,Vases,,Extra Large,58.00,,,,,,,,,,Y
2YO7YSFOI27O66RPBSLYS4J3,Snap Dragon,,Floral,,White,5.00,,,,,,9984,,,,Y
HNV6WB5APO4FUMS5ITMPSDU4,Snap Dragon,,Floral,,Orange,5.00,,,,,,9995,,,,Y
FVRXMZ4TDR5HM434JMB5MOTJ,Snap Dragon,,Floral,,Pink,5.00,,,,,,9997,,,,Y
J4YPIQMA5S24ASQGFYFJ5HM6,Snap Dragon,,Floral,,Yellow,5.00,,,,,,10000,,,,Y
XQBFOMAK34TI3RGONNPEILJL,Snapdragon Decorative Plate,Ceramic Wall Art Floral/Gold 11 W x 11 L,Dinnerware,,Regular,14.00,,,,,,13,,,,Y
KAX7LU4D2UMMGM4CRMPOACZG,Snow Berries,,Floral,,Red,3.00,,,,,,9987,,,,Y
YHU3UKFMU2YMRM6Q6KWVI64V,Snow Berries,,Floral,,White,3.00,,,,,,9948,,,,Y
JCH4A3UXOIEAULOYIWLNL2WW,Snow Berries,,Floral,,Pink,3.00,,,,,,9996,,,,Y
3H5QUPXFORDPRGDSOP6S4E7E,Snow Berries,,Floral,,Blue,3.00,,,,,,9991,,,,Y
P2JKADRN6PF5PFWG4YQHPXSB,Speckled Gold Hanging Candle Holder,Glass Hanging Candle Holder Gold 4 H x 2 W,"Candle Holders, Hanging",,Regular,10.00,,,,,,52,,,,Y
ROCV7NHSZO7IZ223VRW2LJK2,Speckled Silver Candle Holder,Glass Candle Holder Silver 4 H x 4 W,Candle Holders,,Regular,18.00,,,,,,19,,,,Y
Y5V4EFYUHJVKCM3EXTEYHLQD,Sphere Hanging Bud Vase,Glass Hanging Bud Vase Clear 3 H x 3 W x 0.5,"Bud Vase, Hanging",,Regular,variable,,,3.00,,,48,,,,Y
